query_id,query,label_it,label_bus
ee6b3337,"The national pension regulator needs a unified view of all defined benefit schemes showing funding levels, sponsor covenant and investment risk.",data_warehouse,reporting_foundation
e0471a28,We need one view of customer value service usage and churn risk across the business.,data_warehouse,reporting_foundation
a2b57007,The environmental agency needs one trusted view of the countrys main environmental indicators.,data_warehouse,reporting_foundation
a3685769,Hotel performance data from many properties needs to be combined into one reporting view.,data_warehouse,reporting_foundation
58b17c95,Auditors need one place to review public spending contracts and outcomes across government.,data_warehouse,reporting_foundation
00235d98,We need one central place to review plant performance maintenance history and safety issues.,data_warehouse,reporting_foundation
61e33d68,Project performance data should be combined into one view for monitoring outcomes and risk.,data_warehouse,reporting_foundation
2fc609cf,We need one view of reserves costs and market prices across the mining business.,data_warehouse,reporting_foundation
08152c93,The food safety authority needs one trusted view of how regulated food products move through the supply chain.,data_warehouse,reporting_foundation
525daaa3,Aircraft production status supply chain delays and quality issues need to be visible in one place.,data_warehouse,reporting_foundation
99ae67ba,The maritime authority needs one place to review vessel activity cargo information and safety records together.,data_warehouse,reporting_foundation
14b49074,The broadcaster needs one shared view of audience performance and advertising results across all channels.,data_warehouse,reporting_foundation
309720a9,We want to keep all raw space imagery so scientists can analyze it again in new ways later.,data_lake,raw_data_storage
1a61cd6d,The defence intelligence agency needs to store decades of signals intelligence in original format for future analytical techniques.,data_lake,raw_data_storage
ae9823ff,Our pharmaceutical company must preserve all raw clinical trial data indefinitely in original format for regulatory and litigation purposes.,data_lake,raw_data_storage
b14285c2,"The national archive needs to digitise and store 200 years of government documents, maps and photographs in original format.",data_lake,raw_data_storage
cf300021,We want to keep all raw vehicle sensor data so it can be reused for future model training.,data_lake,raw_data_storage
bfeb6d01,The particle physics laboratory needs to store raw collision event data from experiments that took decades to run and cannot be repeated.,data_lake,raw_data_storage
66a83f14,Our genomics research institute needs to store raw DNA sequencing data from 5 million patients for longitudinal health studies.,data_lake,raw_data_storage
79b5e264,The military needs to preserve raw drone footage from decades of operations in original format for future intelligence analysis.,data_lake,raw_data_storage
b614effd,We keep all raw seismic data so geologists can reprocess it later with new methods.,data_lake,raw_data_storage
88c4ada1,The national broadcaster wants to preserve every programme ever made in original broadcast quality for future remastering and licensing.,data_lake,raw_data_storage
3bcf0460,"Our smart city infrastructure generates raw sensor data from traffic lights, parking meters and environmental monitors we want to preserve for future analytics.",data_lake,raw_data_storage
6ff89c44,The climate research institute needs to store raw atmospheric measurements from weather balloons and satellites going back 50 years.,data_lake,raw_data_storage
d86be0bb,Our telecommunications company needs to archive raw network packet data for 90 days for lawful interception compliance purposes.,data_lake,raw_data_storage
f638a0ad,"The international criminal court needs to preserve digital evidence including emails, documents and multimedia files in original format for prosecutions.",data_lake,raw_data_storage
26e54e5e,Our energy company wants to store raw smart meter readings at one-minute resolution before aggregation in case granular analysis is needed later.,data_lake,raw_data_storage
279870ac,The central bank wants to preserve raw transaction-level payment data going back 10 years for future systemic risk research.,data_lake,raw_data_storage
70e237ce,Our social media platform stores every raw user interaction event so product teams can replay and analyse behaviour with new tools.,data_lake,raw_data_storage
776272fe,"The national geological survey needs to store raw borehole data, seismic surveys and core samples digitised from 100 years of fieldwork.",data_lake,raw_data_storage
fe0b90a9,Our aerospace company preserves raw flight test data from every aircraft ever certified so engineers can reference it for future designs.,data_lake,raw_data_storage
8ad17d56,"The food standards agency needs to store raw inspection reports, lab test results and traceability documents in original format for outbreak investigations.",data_lake,raw_data_storage
715cafcc,Our hospital network wants to store raw MRI and CT scan images at full resolution for future AI diagnostic model development.,data_lake,raw_data_storage
cfe63a21,The national security agency needs to store intercepted communications in raw encrypted form before decryption capabilities improve.,data_lake,raw_data_storage
dbfc5668,Our financial exchange stores every raw order book event indefinitely so researchers can reconstruct market microstructure from any historical moment.,data_lake,raw_data_storage
06a7147b,"The ocean research vessel generates continuous sonar, temperature and salinity readings across transoceanic voyages that we preserve in full fidelity.",data_lake,raw_data_storage
c319687e,Our smart manufacturing plant stores raw vibration and acoustic data from every machine for future predictive maintenance algorithm development.,data_lake,raw_data_storage
61948bea,Citizens should be able to complete public services in one place even though the data comes from many government systems.,api_integration,system_connectivity
31b5d298,Hospital teams should not have to re-enter patient information in different systems for care and billing.,api_integration,system_connectivity
2f2068b6,"The customs authority needs to connect to shipping manifests, duty calculators and watchlist systems to process container declarations automatically.",api_integration,system_connectivity
947e4398,When a part is approved the related business systems should update automatically so teams stay aligned.,api_integration,system_connectivity
efe2332f,Banks and payment partners need one reliable way to exchange settlement information automatically.,api_integration,system_connectivity
32cbcbd2,"Our global law firm needs to connect matter management, time recording, billing and document systems so lawyers work from one interface.",api_integration,system_connectivity
0b9ee4e3,Decision makers need information from different operational systems to come together automatically in one place.,api_integration,system_connectivity
19cf0458,Student information should move automatically between university systems so students do not face disconnected services.,api_integration,system_connectivity
ca0e5ab2,Drug safety systems and trial systems need to stay connected so monitoring works as one joined-up process.,api_integration,system_connectivity
02eb97ea,Market grid and weather information should come together automatically so better energy decisions can be made faster.,api_integration,system_connectivity
ce529214,"The port authority needs to connect vessel tracking, cargo inspection, customs clearance and berth allocation systems for end-to-end port operations.",api_integration,system_connectivity
3e2e6143,Insurance teams need their core systems to stay connected so work moves smoothly from claims to risk review.,api_integration,system_connectivity
70b580b4,"The national police service needs to integrate custody management, case files, forensic databases and court scheduling for end-to-end justice workflow.",api_integration,system_connectivity
7308ace1,Operations and customer teams should see the same updates automatically so satellite services run smoothly.,api_integration,system_connectivity
2c0001d3,Vaccination information should flow automatically between care providers so records stay complete and up to date.,api_integration,system_connectivity
1100f6ec,Shipping information should move automatically between booking operations and customs so teams do not chase updates manually.,api_integration,system_connectivity
41961a8f,Tax returns should be pre-filled automatically using information already available in other systems.,api_integration,system_connectivity
3849f49c,Safety information should move automatically between critical systems so emergency response is fast and reliable.,api_integration,system_connectivity
53e57ff1,Aid teams need connected systems so information moves smoothly from donors to field operations and finance.,api_integration,system_connectivity
3035e30d,Ticketing tracking and passenger information systems need to stay connected so public transport runs smoothly.,api_integration,system_connectivity
f8597cea,Financial market processes should move automatically between participating organizations without manual handoffs.,api_integration,system_connectivity
f5a0d538,"Our defence procurement agency needs to connect requirement specification, supplier qualification, contract management and delivery tracking systems.",api_integration,system_connectivity
2c8c98cc,Official statistics should flow automatically from collection to publication without teams moving the data by hand.,api_integration,system_connectivity
5b6854a4,Media teams need connected systems so content rights distribution and performance information stay in sync automatically.,api_integration,system_connectivity
9d6dd6a3,"The emergency management agency needs to connect weather services, infrastructure monitoring, resource dispatch and public alert systems for coordinated crisis response.",api_integration,system_connectivity
45cabc57,Different fraud teams keep rebuilding similar customer signals instead of reusing the same model inputs.,ml_feature_store,ai_data_preparation
5291f7a6,"Our defence contractor needs consistent threat assessment features shared across early warning, targeting and logistics optimisation models.",ml_feature_store,ai_data_preparation
f460a06c,"The healthcare network runs separate readmission, deterioration and length-of-stay models that all need the same patient history features computed differently.",ml_feature_store,ai_data_preparation
620d81e5,Different telecom models keep rebuilding the same customer behaviour inputs instead of sharing them.,ml_feature_store,ai_data_preparation
7d33a5de,The credit reference agency needs consistent feature definitions shared across all lenders using our scoring platform to ensure regulatory fairness.,ml_feature_store,ai_data_preparation
3ac2df54,Retail models in different markets should reuse the same product and location inputs instead of rebuilding them each time.,ml_feature_store,ai_data_preparation
1911ddb1,The central bank's systemic risk models and individual institution stress tests use the same macroeconomic features but compute them inconsistently.,ml_feature_store,ai_data_preparation
4c7d17c1,"Our autonomous driving platform has perception, prediction and planning models that all require consistent representations of the surrounding environment.",ml_feature_store,ai_data_preparation
f465f1c8,"The national tax authority runs audit selection, compliance risk and refund fraud models that all need consistent taxpayer behaviour features.",ml_feature_store,ai_data_preparation
8d6f1d8a,"Our pharmaceutical company needs consistent molecular and clinical features shared across drug discovery, trial design and safety monitoring models.",ml_feature_store,ai_data_preparation
0ed41b16,"The energy grid operator runs demand forecasting, fault prediction and renewable optimisation models that all require consistent weather and load features.",ml_feature_store,ai_data_preparation
738254bb,"Our satellite imagery company needs consistent geospatial features shared across change detection, classification and object recognition models.",ml_feature_store,ai_data_preparation
2ba93f01,"The national border agency runs document verification, behavioural risk and biometric matching models that all need consistent traveller history features.",ml_feature_store,ai_data_preparation
eb97a61e,"Our global news agency needs consistent article and author features shared across content recommendation, fact-checking and sentiment analysis models.",ml_feature_store,ai_data_preparation
962680l7,"The insurance marketplace needs consistent risk features shared across underwriting, claims and fraud models to ensure consistent customer outcomes.",ml_feature_store,ai_data_preparation
7a1410aa,"Our manufacturing conglomerate runs quality prediction, predictive maintenance and yield optimisation models that each recompute the same sensor aggregations.",ml_feature_store,ai_data_preparation
f3fe212c,"The national intelligence agency needs consistent entity resolution features shared across link analysis, anomaly detection and pattern recognition systems.",ml_feature_store,ai_data_preparation
a6879752,"Our logistics network needs consistent route, driver and vehicle features shared across ETA prediction, route optimisation and safety scoring models.",ml_feature_store,ai_data_preparation
b69f8462,"The genomics platform needs consistent variant annotation and clinical features shared across disease risk, drug response and ancestry models.",ml_feature_store,ai_data_preparation
a90aeec8,Our global bank needs point-in-time correct macroeconomic and customer features for backtesting 300 credit models across 25 years of history.,ml_feature_store,ai_data_preparation
48709ba9,"The smart city platform runs traffic prediction, energy optimisation and public safety models that all need consistent spatial and temporal features.",ml_feature_store,ai_data_preparation
a2c07fcf,"Our video streaming platform has recommendation, content moderation and ad targeting models that all need consistent viewer behaviour features.",ml_feature_store,ai_data_preparation
cd8af8b2,"The aviation safety regulator runs incident prediction, maintenance scheduling and crew fatigue models that need consistent flight operations features.",ml_feature_store,ai_data_preparation
6b660375,"Our climate modelling institute needs consistent atmospheric and oceanic features shared across temperature, precipitation and extreme event prediction models.",ml_feature_store,ai_data_preparation
3dbfe0b5,"The national welfare agency runs eligibility, fraud and intervention effectiveness models that all need consistent claimant circumstance features.",ml_feature_store,ai_data_preparation
65b8d770,Our global CDN serves the same static assets to billions of users daily and without caching origin servers would be overwhelmed instantly.,data_caching,performance_optimization
130e9751,The national mapping service recalculates the same popular journey routes millions of times per day instead of caching precomputed results.,data_caching,performance_optimization
394710f6,Our stock exchange reference data including instrument definitions and trading rules is queried by every order but never changes during the trading day.,data_caching,performance_optimization
8u356616,The government benefits portal calculates eligibility from the same rules engine for the same citizens multiple times per session.,data_caching,performance_optimization
1ff8f83a,Our global e-commerce platform recalculates tax rates and shipping estimates on every product page load for the same destination combinations.,data_caching,performance_optimization
8a58d465,The national health portal serves the same drug information and dosage guidance to millions of queries per day from a slow database.,data_caching,performance_optimization
2a0f88e1,Our scientific computing cluster reruns the same preprocessing steps on the same datasets for every researcher who accesses the platform.,data_caching,performance_optimization
31dbc5ce,The national weather service delivers the same forecast data to millions of app requests per hour by querying the model output each time.,data_caching,performance_optimization
4a1edc63,Our global video platform transcodes and serves the same popular content billions of times without caching at the edge.,data_caching,performance_optimization
2f92d168,The central bank's RTGS system looks up the same settlement account attributes for every transaction processed during the day.,data_caching,performance_optimization
5255b32e,Our military intelligence platform regenerates the same threat assessments for the same regions every time an analyst opens the dashboard.,data_caching,performance_optimization
a7550c6b,The national passport office recalculates applicant eligibility checks from scratch on every step of a multi-stage online application.,data_caching,performance_optimization
a5c24a61,Our satellite navigation system recalculates atmospheric correction models from scratch for every positioning request rather than sharing computed corrections.,data_caching,performance_optimization
475f3f26,The global airline reservation system recalculates seat availability and pricing rules for the same popular routes thousands of times per second.,data_caching,performance_optimization
c5d20ec2,Our power trading platform recalculates grid constraint penalties from the same network topology data on every bid submission.,data_caching,performance_optimization
567d6a4f,The genomics research platform re-executes the same reference genome alignment for every researcher querying the same variants.,data_caching,performance_optimization
29267cd1,Our global telecommunications network recalculates roaming tariffs from static rate tables on every call attempt across 200 partner networks.,data_caching,performance_optimization
4750d688,The national vehicle licensing authority rechecks the same insurance and MOT database for the same plate every time a police officer queries it.,data_caching,performance_optimization
efb6ce46,Our fraud detection system re-fetches the same customer profile and historical behaviour on every transaction even when nothing has changed.,data_caching,performance_optimization
6681e79a,The semiconductor design platform regenerates the same standard cell library characteristics for every simulation run by every engineer.,data_caching,performance_optimization
c00c4e26,Our university's learning platform recomputes the same course content and student progress metrics on every page load for every session.,data_caching,performance_optimization
f4ef566c,The international customs system re-validates the same HS tariff codes and duty rates against a static table on every declaration.,data_caching,performance_optimization
1791f789,Our digital banking platform recalculates available overdraft limits from static credit policy rules on every balance enquiry.,data_caching,performance_optimization
57f7f5dc,The national public transport app recalculates the same timetable data for the same popular routes millions of times per day.,data_caching,performance_optimization
706e96ed,Our global cloud platform re-evaluates the same IAM policy rules for the same users and resources on every API request.,data_caching,performance_optimization
0fb622d3,Different countries define revenue differently so group reporting turns into a long reconciliation exercise.,data_governance,data_ownership
611c54de,The defence ministry has classified data stored across systems with different security classifications and no unified access control policy.,data_governance,data_ownership
ffa96cb0,Our national health service cannot tell patients which systems hold their personal data when they exercise their right of access.,data_governance,data_ownership
5fcffe77,The central bank has no lineage documentation for the figures in its financial stability report making regulatory review impossible.,data_governance,data_ownership
e851cbaa,We cannot prove which data version was used to support an old drug approval decision.,data_governance,data_ownership
9e2b818a,Important data knowledge lives only in people's heads and there is no central catalog of where data is stored.,data_governance,data_ownership
dadeceaa,Different teams use different definitions of a store which causes constant reporting disagreements.,data_governance,data_ownership
9bcfac0a,The intelligence agency has no process to ensure analytical products are based on the most current and authorised data sources.,data_governance,data_ownership
96922a6e,Our national statistics office publishes figures that different government departments dispute because there is no single authoritative data source.,data_governance,data_ownership
46efea63,Customer data moves across countries but there is no clear policy for how it should be governed.,data_governance,data_ownership
c30ccb48,"Our global energy company has no master list of assets so the same power plant appears under different names in finance, operations and maintenance systems.",data_governance,data_ownership
d70659c3,The university research consortium has no policy on data sharing between institutions leaving researchers uncertain about what they can publish.,data_governance,data_ownership
29f90f1b,"Our airline has no single definition of a flight causing revenue, operations and safety teams to report different numbers for the same routes.",data_governance,data_ownership
bb2399df,The national tax authority cannot trace which rules version was applied to a taxpayer assessment made three years ago when it is challenged in court.,data_governance,data_ownership
a235e617,Patient records are spread across merged systems and nobody knows which one should be treated as the main record.,data_governance,data_ownership
bff2d7e3,"The ministry of justice has no data sharing agreement between police, prosecution and courts so case data is re-entered manually at every handoff.",data_governance,data_ownership
f34856da,"Our sovereign wealth fund has no data governance framework covering how investment data flows between front office, risk and compliance systems.",data_governance,data_ownership
92043a16,"The international shipping company cannot determine vessel ownership consistently across flag state, operator, charterer and beneficial owner records.",data_governance,data_ownership
5bc85981,"Our telecoms group has no agreed customer identifier across its mobile, broadband and TV divisions making group-level analytics impossible.",data_governance,data_ownership
e8060608,"The national grid operator has no authoritative asset register so maintenance, operations and planning teams work from different views of the network.",data_governance,data_ownership
69r33030,Our global law firm has no policy governing which client data can be used for AI model training and which must remain confidential.,data_governance,data_ownership
ff81bf09,The central government has no cross-departmental data sharing framework so duplicate data collection costs taxpayers billions each year.,data_governance,data_ownership
2dfd6f28,"Our semiconductor company has no traceability between design specifications, manufacturing parameters and test results making quality investigations very slow.",data_governance,data_ownership
db3bdfd0,The international development organisation has no standard definition of a beneficiary across its programmes making impact measurement unreliable.,data_governance,data_ownership
c2afa552,Our nuclear operator has no unified document control system so maintenance engineers sometimes work from superseded procedures.,data_governance,data_ownership
5db37250,Our satellite positioning data has systematic errors introduced by uncalibrated ground stations that corrupt navigation outputs for entire regions.,data_quality,data_trust
3383f4e3,Some diagnostic results were linked to the wrong patients because of data entry mistakes.,data_quality,data_trust
c0061521,Our global supply chain model keeps producing infeasible production plans because inventory levels in the source system are chronically inaccurate.,data_quality,data_trust
da2e0359,The defence logistics system has spare parts listed as available in the catalogue that have not been in stock for years causing failed missions.,data_quality,data_trust
b1f718c2,Forecasts are unreliable because historical temperature data is inconsistent.,data_quality,data_trust
060ea5c8,Errors in the voter database could prevent eligible people from voting.,data_quality,data_trust
483z5897,Our aircraft maintenance tracking system shows components as airworthy that have exceeded their service life due to incorrect date calculations.,data_quality,data_trust
e411ff39,The international sanctions list has duplicate and incorrectly formatted entity names causing our screening system to miss matches.,data_quality,data_trust
f88cf5d6,Our genomics platform has sequencing errors in 2% of samples that are propagating into clinical decision support tools used by doctors.,data_quality,data_trust
773cfce0,The welfare database still includes many people who should no longer be active leading to false payments.,data_quality,data_trust
1cfef40f,Our power grid model produces dangerously optimistic stability assessments because transformer ratings in the asset database are systematically overstated.,data_quality,data_trust
695788ed,The military equipment registry has vehicles recorded as operational that are actually awaiting repair making force readiness assessments unreliable.,data_quality,data_trust
199b7250,Our pharmaceutical trial data has missing adverse event records because field sites used different version forms creating gaps in the safety database.,data_quality,data_trust
a8bc6200,Property ownership records conflict because older paper records were digitized incorrectly.,data_quality,data_trust
a7c2f045,Our autonomous vehicle training dataset contains mislabelled objects that are causing the perception model to misidentify pedestrians as obstacles.,data_quality,data_trust
406df332,The payroll system still includes employees who should no longer be paid because HR and finance records do not match.,data_quality,data_trust
a9d5e674,Our credit bureau has inconsistent default flag definitions across its history making long-term trend analysis of consumer credit unreliable.,data_governance,data_ownership
fa853e5f,The national disease surveillance system undercounts cases because reporting codes used by hospitals changed three times without retrospective correction.,data_quality,data_trust
d70ddb2f,Our nuclear plant safety database has maintenance records with incorrect timestamps that make it impossible to verify inspection compliance.,data_quality,data_trust
fe7a9bd1,The international trade statistics show impossible bilateral trade imbalances because exporting and importing countries use different valuation methods.,data_governance,data_ownership
394522b8,Our satellite imagery analysis pipeline produces false change detections because different sensors have inconsistent radiometric calibration.,data_quality,data_trust
6c43829a,Many pension members have incorrect contribution records because payroll data has been wrong for years.,data_quality,data_trust
93e55054,Our train control system has track geometry measurements with systematic sensor drift that is causing unnecessary speed restrictions.,data_quality,data_trust
bbed92e3,The national crime database has duplicate case records because officers in different forces recorded the same incident under different reference numbers.,data_quality,data_trust
8fb27a52,Our deep sea drilling platform has sensor readings with timestamp errors caused by timezone misconfiguration that invalidate safety compliance logs.,data_quality,data_trust
a101api1,Our tools should share data automatically so teams do not have to enter the same information twice.,api_integration,system_connectivity
a101api2,We want customer information to move automatically between our systems without manual work.,api_integration,system_connectivity
a101api3,When a customer updates their details in one system it should update everywhere else automatically.,api_integration,system_connectivity
a101api4,Staff should not need to copy information from one business tool into another by hand.,api_integration,system_connectivity
a101api5,Our sales and finance systems need to stay connected so invoices and orders match automatically.,api_integration,system_connectivity
a101api6,We want new employee information to flow automatically from HR into all the systems they need.,api_integration,system_connectivity
a101api7,When a customer places an order the warehouse system should be updated automatically.,api_integration,system_connectivity
a101api8,Our systems need to talk to each other so people stop sending spreadsheets back and forth.,api_integration,system_connectivity
a101api9,We want information entered in one business tool to appear in the others without delay.,api_integration,system_connectivity
a101api10,Support teams should be able to see updates from other systems without re-entering the same case details.,api_integration,system_connectivity
a101api11,We need our booking and payment systems to stay in sync automatically.,api_integration,system_connectivity
a101api12,Our business systems should exchange updates automatically so staff do not have to chase missing information.,api_integration,system_connectivity
a101api13,We want suppliers and internal systems to exchange order information directly instead of through email.,api_integration,system_connectivity
a101api14,When a product changes in one system it should be reflected in partner systems automatically.,api_integration,system_connectivity
a101api15,Our teams need connected systems so information flows smoothly from one step of the process to the next.,api_integration,system_connectivity
a101dwh1,Management wants one trusted place to see company performance.,data_warehouse,reporting_foundation
a101dwh2,Different departments should see the same KPI numbers in one place.,data_warehouse,reporting_foundation
a101dwh3,We need one reporting view across the company so everyone works from the same numbers.,data_warehouse,reporting_foundation
a101dwh4,Leaders want a single trusted source for historical business reporting.,data_warehouse,reporting_foundation
a101dwh5,We want one central place for reporting across sales finance and operations.,data_warehouse,reporting_foundation
a101dwh6,Our executives need one place to review business performance over time.,data_warehouse,reporting_foundation
a101dwh7,We need a single reporting layer so teams stop arguing about which numbers are correct.,data_warehouse,reporting_foundation
a101dwh8,The business needs one trusted view of performance across all departments.,data_warehouse,reporting_foundation
a101dwh9,We want historical reporting in one place instead of pulling numbers from many systems.,data_warehouse,reporting_foundation
a101dwh10,Our managers need one shared reporting view for revenue cost and performance.,data_warehouse,reporting_foundation
a101dwh11,We need one place where business users can analyze trusted historical data.,data_warehouse,reporting_foundation
a101dwh12,The leadership team wants one source for company-wide reporting.,data_warehouse,reporting_foundation
a101dwh13,We want one reporting view where all teams use the same definitions and the same numbers.,data_warehouse,reporting_foundation
a101dwh14,Our business needs one trusted history of performance for planning and reporting.,data_warehouse,reporting_foundation
a101dwh15,Different reporting teams need one shared place to work with trusted historical data.,data_warehouse,reporting_foundation
